session_sk,session_start,session_end,n_events,duration_s
0203923d-fdfa-448d-962d-c7e87ba0e61c,2019-11-01 00:18:32+00:00,2019-11-01 00:18:32+00:00,1,0.0
02046697-ff00-4963-851a-658e9834d2ba,2019-11-01 04:17:57+00:00,2019-11-01 04:17:57+00:00,1,0.0
020732eb-d1e1-4fe1-8a04-71417d2bd7b3,2019-11-01 07:15:17+00:00,2019-11-01 07:15:17+00:00,1,0.0
0207de4c-7cf7-4f14-b619-b9f2c17162e9,2019-11-01 00:13:55+00:00,2019-11-01 00:14:44+00:00,2,49.0
02088d61-8111-4abd-90e3-53cf84535791,2019-11-01 03:20:00+00:00,2019-11-01 03:21:03+00:00,3,63.0
020b01e6-76cf-4ffa-8376-2dda4cc4cde3,2019-11-01 03:49:02+00:00,2019-11-01 03:52:31+00:00,6,209.0
020c553c-e62a-4f29-a523-06914cf6f484,2019-11-01 02:51:27+00:00,2019-11-01 02:58:19+00:00,6,412.0
02133e05-c59d-4b8c-8352-358e7f2d1f39,2019-11-01 02:00:28+00:00,2019-11-01 02:00:28+00:00,1,0.0
0218dbbc-b155-47ad-90d4-3e410719d1cb,2019-11-01 02:35:56+00:00,2019-11-01 02:35:56+00:00,1,0.0
021a5f0a-af72-463d-8563-54f7f121d92f,2019-11-01 03:26:13+00:00,2019-11-01 03:31:26+00:00,3,313.0
021b50f9-de3f-4530-82ef-3f7f2aa25010,2019-11-01 02:19:28+00:00,2019-11-01 02:19:28+00:00,1,0.0
021b8858-612e-4c90-845e-42919687f8ed,2019-11-01 01:36:27+00:00,2019-11-01 01:40:28+00:00,4,241.0
021c2550-6e0d-45de-9661-783a1e3e6299,2019-11-01 02:50:13+00:00,2019-11-01 03:07:15+00:00,18,1022.0
02211723-3a29-4d44-ba37-69a2df1cd612,2019-11-01 01:56:30+00:00,2019-11-01 02:17:11+00:00,20,1241.0
02240935-ebbe-4583-abf3-9080c27cf481,2019-11-01 03:37:04+00:00,2019-11-01 03:37:51+00:00,2,47.0
022722cb-20db-4bc5-ac1b-34461fcb2e29,2019-11-01 02:17:42+00:00,2019-11-01 02:42:35+00:00,7,1493.0
022b3102-22e4-4406-8491-41abd92e4e98,2019-11-01 02:10:04+00:00,2019-11-01 02:16:03+00:00,17,359.0
022b484b-fd6b-43f6-80cc-bf8050bc2199,2019-11-01 03:50:43+00:00,2019-11-01 03:51:29+00:00,2,46.0
022b8457-22ce-4a8a-8871-ce2e944f7293,2019-11-01 02:30:03+00:00,2019-11-01 02:30:24+00:00,2,21.0
022d0bc4-3d79-4a21-8362-17bbb47a26b9,2019-11-01 02:54:06+00:00,2019-11-01 02:54:06+00:00,1,0.0
023079e3-65c8-41a7-8397-eed3b7242029,2019-11-01 02:02:06+00:00,2019-11-01 02:02:06+00:00,1,0.0
0232a4e9-4cd3-433c-9af1-89800edf8c2b,2019-11-01 03:07:58+00:00,2019-11-01 03:09:14+00:00,3,76.0
023526c8-f6e5-41fa-98aa-6a82e61d101a,2019-11-01 01:00:59+00:00,2019-11-01 01:01:19+00:00,2,20.0
023994aa-3d86-4002-855d-54eec7b6f183,2019-11-01 04:57:14+00:00,2019-11-01 05:02:01+00:00,13,287.0
023a6a77-64fe-4c8c-93d2-c9404c8b668c,2019-11-01 02:21:02+00:00,2019-11-01 02:26:02+00:00,11,300.0
023dc6c5-c27f-4fcb-822f-3c992b40a659,2019-11-01 02:35:45+00:00,2019-11-01 02:36:11+00:00,3,26.0
023eeba7-6498-4ba3-ad3d-27c84d17ff42,2019-11-01 05:52:45+00:00,2019-11-01 05:52:45+00:00,1,0.0
0249a5ca-e377-47cb-8f54-a21a8d198507,2019-11-01 02:59:49+00:00,2019-11-01 02:59:49+00:00,1,0.0
024ea097-e3c6-4219-8ecf-3ce4519e7f62,2019-11-01 03:10:29+00:00,2019-11-01 03:10:47+00:00,2,18.0
02515396-5626-493c-9ec3-7a0aae42fed4,2019-11-01 03:37:56+00:00,2019-11-01 03:38:51+00:00,3,55.0
02515958-4a7b-4dfe-8472-97d0985a1517,2019-11-01 03:34:49+00:00,2019-11-01 03:35:10+00:00,2,21.0
0253151d-5c84-4809-ba02-38ac405494e1,2019-11-01 00:00:56+00:00,2019-11-01 00:08:40+00:00,4,464.0
0253c1d2-697d-4cda-bc8a-f137c206418f,2019-11-01 02:53:22+00:00,2019-11-01 02:53:39+00:00,3,17.0
0258b7c2-d970-4fc7-89d0-b3d63f383b8d,2019-11-01 03:13:44+00:00,2019-11-01 03:13:44+00:00,1,0.0
025c03b9-14e2-400b-b531-cb768108641e,2019-11-01 06:26:31+00:00,2019-11-01 06:26:31+00:00,1,0.0
025c63dc-2f6e-4585-8f91-52fb039348b3,2019-11-01 02:46:55+00:00,2019-11-01 02:52:08+00:00,2,313.0
0260ccc0-df6e-4cda-8b75-0253d181fb5d,2019-11-01 03:12:58+00:00,2019-11-01 03:28:42+00:00,19,944.0
0265e446-ee8f-43c5-98b8-48ca65b9cc05,2019-11-01 01:44:00+00:00,2019-11-01 01:44:11+00:00,2,11.0
0268d866-831d-48f2-b1d7-620393a1b97d,2019-11-01 00:44:10+00:00,2019-11-01 00:48:18+00:00,6,248.0
0269711d-04e6-44d1-bb5e-2761bc26ff76,2019-11-01 02:56:52+00:00,2019-11-01 02:56:52+00:00,1,0.0
026c0cb2-2d56-4940-bd60-25a93b88fbdf,2019-11-01 01:38:45+00:00,2019-11-01 01:39:30+00:00,2,45.0
026cef4b-ba9d-492e-a94f-3cf5313d8c80,2019-11-01 03:48:11+00:00,2019-11-01 03:48:11+00:00,1,0.0
026fc1f4-ef41-4371-b09f-f3f042b66195,2019-11-01 05:30:38+00:00,2019-11-01 05:32:33+00:00,4,115.0
0270479e-e5f3-4bef-8f36-bc59b83cec10,2019-11-01 03:00:13+00:00,2019-11-01 03:04:13+00:00,3,240.0
02770892-d367-428d-b364-d30b12bb3651,2019-11-01 04:31:14+00:00,2019-11-01 04:31:14+00:00,1,0.0
0279e5ab-7afe-45d8-bd99-dd87d3e84fc8,2019-11-01 02:50:33+00:00,2019-11-01 03:11:54+00:00,7,1281.0
027ab41d-c62c-4727-aea7-cc488eda77c2,2019-11-01 02:25:23+00:00,2019-11-01 02:28:30+00:00,6,187.0
027dac79-b69d-4e7c-b758-e46d11457718,2019-11-01 03:16:03+00:00,2019-11-01 03:16:03+00:00,1,0.0
02807f16-f83a-42cb-b276-db55b985bea0,2019-11-01 02:09:23+00:00,2019-11-01 02:10:58+00:00,5,95.0
02813027-1bf4-4b88-9036-86d540c3e5ba,2019-11-01 01:55:04+00:00,2019-11-01 01:55:04+00:00,1,0.0
02817039-b9d4-442e-9892-14fe73f1918f,2019-11-01 02:56:20+00:00,2019-11-01 02:56:35+00:00,2,15.0
028967d9-7a4d-4db7-8f92-61f88ff34b54,2019-11-01 03:37:36+00:00,2019-11-01 03:37:36+00:00,1,0.0
028a479d-9c2e-4207-95c0-57fcdef678a2,2019-11-01 00:35:03+00:00,2019-11-01 00:35:03+00:00,1,0.0
028bcc0e-2873-4a3b-bf31-5577e7b6d703,2019-11-01 02:53:53+00:00,2019-11-01 02:58:00+00:00,4,247.0
028c37ab-9719-4fce-aa52-f31c074cd2cb,2019-11-01 03:48:06+00:00,2019-11-01 03:48:32+00:00,2,26.0
028c5ffd-4bf9-41b1-a232-5a4167ced6a0,2019-11-01 03:40:37+00:00,2019-11-01 03:40:37+00:00,1,0.0
028c95b2-01c1-4e71-be1b-186d0e58dca2,2019-11-01 02:40:18+00:00,2019-11-01 02:40:18+00:00,1,0.0
028f841b-3ea7-4d4d-9577-8cba674e60a8,2019-11-01 03:25:47+00:00,2019-11-01 03:30:48+00:00,9,301.0
02901e16-c0ef-451c-9330-9bb86f964319,2019-11-01 03:22:29+00:00,2019-11-01 03:26:20+00:00,3,231.0
0293995b-dece-4b4b-8931-8921586e7896,2019-11-01 03:18:57+00:00,2019-11-01 03:20:17+00:00,4,80.0
029b149e-17e5-44cc-af3b-68a186eddceb,2019-11-01 02:45:07+00:00,2019-11-01 02:45:07+00:00,1,0.0
029b25e8-ae5b-4bdd-a0be-0fbe0f41379f,2019-11-01 03:49:04+00:00,2019-11-01 03:49:53+00:00,3,49.0
029c67b7-ed05-4e34-bba0-5a23859c943c,2019-11-01 00:42:15+00:00,2019-11-01 00:42:15+00:00,1,0.0
029d168a-2b70-4511-92e6-01173f7254ac,2019-11-01 00:51:07+00:00,2019-11-01 00:56:18+00:00,4,311.0
02a8a066-7fe5-4212-a0cd-231b55465049,2019-11-01 00:33:27+00:00,2019-11-01 00:36:03+00:00,4,156.0
02a8e48c-1bc0-4888-9ee2-83f0073be775,2019-11-01 03:22:28+00:00,2019-11-01 03:22:28+00:00,1,0.0
02ac506a-f6c1-423c-8adb-40a97779d975,2019-11-01 02:13:29+00:00,2019-11-01 02:13:29+00:00,1,0.0
02b61f38-1631-46f9-873a-3639791afb48,2019-11-01 03:49:18+00:00,2019-11-01 03:49:18+00:00,1,0.0
02b6d767-6e95-4529-9fb1-1149110d996d,2019-11-01 03:36:37+00:00,2019-11-01 03:37:11+00:00,2,34.0
02beb096-0dce-4471-b0d8-cbd8863b57c7,2019-11-01 03:16:40+00:00,2019-11-01 03:16:48+00:00,2,8.0
02c5524e-ddee-49ea-8dfc-ea3da1389c86,2019-11-01 02:30:20+00:00,2019-11-01 02:30:20+00:00,1,0.0
02c5c381-5941-4406-a220-c7379ba839b6,2019-11-01 03:42:27+00:00,2019-11-01 03:42:27+00:00,1,0.0
02cad5d0-f029-45cd-ba71-c680078d970c,2019-11-01 02:35:31+00:00,2019-11-01 02:35:31+00:00,1,0.0
02d0e41e-5f65-4921-bede-e503d71c842e,2019-11-01 00:46:04+00:00,2019-11-01 00:55:47+00:00,13,583.0
02d1662d-92dc-473f-95de-7288b3a34ccb,2019-11-01 03:27:18+00:00,2019-11-01 03:27:18+00:00,1,0.0
02d63ff6-52b8-4771-821f-2c10d21037ad,2019-11-01 02:36:36+00:00,2019-11-01 02:44:56+00:00,9,500.0
02d6934b-7047-4491-8d4a-ac0f2c4eb9bd,2019-11-01 03:47:23+00:00,2019-11-01 03:51:01+00:00,5,218.0
02d81762-bd5f-4702-a227-e0c13049a59d,2019-11-01 03:05:28+00:00,2019-11-01 03:08:00+00:00,5,152.0
02d8873f-8783-4b01-b41f-cf3fc65c1f45,2019-11-01 02:31:30+00:00,2019-11-01 02:31:30+00:00,1,0.0
02d99d38-0494-4e99-8298-531cba6b8411,2019-11-01 02:45:18+00:00,2019-11-01 02:49:54+00:00,5,276.0
02d9f544-6aae-4fb3-b211-08f672572bf1,2019-11-01 02:03:18+00:00,2019-11-01 02:03:18+00:00,1,0.0
02de0fa1-d150-4319-9a74-6aa5f921dd35,2019-11-01 01:55:57+00:00,2019-11-01 01:55:57+00:00,1,0.0
02e300c1-cdd9-4e73-ab38-b04e57b6a1e8,2019-11-01 03:04:55+00:00,2019-11-01 03:07:52+00:00,2,177.0
02e47aac-af4b-49ef-9d95-34117b6f1c2f,2019-11-01 02:22:59+00:00,2019-11-01 02:38:58+00:00,7,959.0
02e51c13-06af-44d8-a1a5-5c2ac4a0a83d,2019-11-01 03:29:25+00:00,2019-11-01 03:29:25+00:00,1,0.0
02e7af92-3be1-4b4e-98f5-df31ebb1c077,2019-11-01 01:25:33+00:00,2019-11-01 01:25:33+00:00,1,0.0
02e99b6d-97b9-4574-b866-88df266e8560,2019-11-01 03:50:43+00:00,2019-11-01 03:50:43+00:00,1,0.0
02ecd63f-5ae7-4a86-9d5a-d71239a2f8c0,2019-11-01 01:55:54+00:00,2019-11-01 01:58:47+00:00,6,173.0
02ee2e9f-6fee-4f3f-87ed-76977b1f7faa,2019-11-01 03:19:46+00:00,2019-11-01 03:19:46+00:00,1,0.0
02effb5a-d94f-44c4-be37-2e991d031143,2019-11-01 02:53:02+00:00,2019-11-01 02:53:02+00:00,1,0.0
02f08918-b321-4193-b37a-2feb7fbfd726,2019-11-01 01:25:33+00:00,2019-11-01 01:26:39+00:00,3,66.0
02f1a463-49cd-40c3-96b0-2f14d91c341e,2019-11-01 03:33:40+00:00,2019-11-01 03:36:10+00:00,2,150.0
02f1aca4-570c-46c4-b863-48e17e60d87e,2019-11-01 03:14:10+00:00,2019-11-01 03:14:10+00:00,1,0.0
02f5b582-9dfe-4b0d-959d-127a774acd97,2019-11-01 02:13:47+00:00,2019-11-01 02:13:47+00:00,1,0.0
02f5df62-d61b-4a58-abe1-fb3691b153e7,2019-11-01 02:58:57+00:00,2019-11-01 02:59:20+00:00,2,23.0
02f95703-1c3a-4dad-b2e3-2a47b0cfcebb,2019-11-01 03:21:17+00:00,2019-11-01 03:21:17+00:00,1,0.0
02f971ca-9977-4652-aeca-ae8854e865a1,2019-11-01 03:31:07+00:00,2019-11-01 03:31:07+00:00,1,0.0
02f9f1c0-72f2-4d9c-99a9-5f96512821a9,2019-11-01 00:48:22+00:00,2019-11-01 00:58:42+00:00,6,620.0
02fab230-d47c-4ba9-bcec-199212024f42,2019-11-01 05:52:51+00:00,2019-11-01 06:00:14+00:00,4,443.0
02fe18d6-4951-40ef-83e1-8b59ce49eae6,2019-11-01 01:29:47+00:00,2019-11-01 01:29:47+00:00,1,0.0
03051af5-2a20-4f52-aedd-35e8da9371e4,2019-11-01 01:33:55+00:00,2019-11-01 01:33:55+00:00,1,0.0
030d022c-648c-4266-bef8-6d971ae60835,2019-11-01 03:44:48+00:00,2019-11-01 03:52:11+00:00,14,443.0
030de2c1-b1b3-4e3e-86cf-36be27d24fce,2019-11-01 03:25:08+00:00,2019-11-01 03:25:08+00:00,1,0.0
030f9143-67a3-4934-b8f8-a1439a699da6,2019-11-01 03:50:22+00:00,2019-11-01 03:51:25+00:00,2,63.0
030fd66e-ece2-4249-90b7-caf1e53f6616,2019-11-01 03:28:51+00:00,2019-11-01 03:28:51+00:00,1,0.0
030fff67-3103-4746-8cdd-186319c11675,2019-11-01 03:45:35+00:00,2019-11-01 03:47:19+00:00,6,104.0
031597e0-f762-427e-8171-29ee65dc5695,2019-11-01 04:11:10+00:00,2019-11-01 04:11:10+00:00,1,0.0
0315a264-f5e4-4e8b-876a-31a28099f904,2019-11-01 03:37:36+00:00,2019-11-01 03:51:36+00:00,14,840.0
0315f16d-7a67-4054-81da-acbaa03b6398,2019-11-01 03:04:10+00:00,2019-11-01 03:04:10+00:00,1,0.0
031b1162-d808-4560-a4bb-5b746ed44a4d,2019-11-01 00:04:22+00:00,2019-11-01 00:05:27+00:00,2,65.0
031cf809-22ef-4b56-82b7-0ad7dcde5d35,2019-11-01 02:05:12+00:00,2019-11-01 02:06:46+00:00,3,94.0
031d313e-f52a-4b46-9c05-fac921d48790,2019-11-01 03:13:14+00:00,2019-11-01 03:13:14+00:00,1,0.0
03244484-41ef-43b6-b731-4d362f9d0ba5,2019-11-01 03:18:25+00:00,2019-11-01 03:18:25+00:00,1,0.0
0325337a-ff02-4078-ad37-0b9d9729d05b,2019-11-01 02:43:23+00:00,2019-11-01 02:43:23+00:00,1,0.0
0327186c-7c4b-417b-8e68-6c8921ff27d1,2019-11-01 02:24:54+00:00,2019-11-01 02:27:41+00:00,4,167.0
0327bf66-bb2c-4b90-9c33-437d824bff50,2019-11-01 02:37:34+00:00,2019-11-01 02:37:34+00:00,1,0.0
032a15b8-ad1a-4244-b32a-6b925e0c1412,2019-11-01 03:52:41+00:00,2019-11-01 03:52:41+00:00,1,0.0
032be773-1c96-4155-ace4-1e2b576ce902,2019-11-01 01:54:03+00:00,2019-11-01 01:55:50+00:00,3,107.0
0331c614-d3a5-4357-9845-0f440a824c5f,2019-11-01 02:34:38+00:00,2019-11-01 02:34:38+00:00,1,0.0
0333d821-3958-44eb-9486-87ad15295884,2019-11-01 03:18:35+00:00,2019-11-01 03:18:35+00:00,1,0.0
03447e0a-ff40-474d-a33f-33d324eb3bc3,2019-11-01 03:12:18+00:00,2019-11-01 03:12:53+00:00,2,35.0
0346f135-3fad-4aa7-8c5e-973bfebf621c,2019-11-01 03:01:49+00:00,2019-11-01 03:03:13+00:00,5,84.0
03490cca-ba48-4ca0-85e0-8f63e72453fa,2019-11-01 02:32:56+00:00,2019-11-01 02:37:52+00:00,5,296.0
034ca2fa-2241-4bb1-abcf-79e5579b878f,2019-11-01 02:56:44+00:00,2019-11-01 02:57:56+00:00,2,72.0
034dd92b-f318-45a1-a599-83c60216175d,2019-11-01 03:19:09+00:00,2019-11-01 03:24:56+00:00,4,347.0
034e41a3-284b-4341-93cb-8c7d64b8158f,2019-11-01 02:19:47+00:00,2019-11-01 02:19:47+00:00,1,0.0
03511e5c-7435-0442-a094-6157a0d54e60,2019-11-01 00:20:47+00:00,2019-11-01 00:30:20+00:00,9,573.0
035233fb-ee86-4415-a8d7-b86161de0d9f,2019-11-01 03:32:59+00:00,2019-11-01 03:32:59+00:00,1,0.0
035506cd-6bdd-4078-bb20-d912a8f39d51,2019-11-01 03:34:46+00:00,2019-11-01 03:37:07+00:00,2,141.0
03587c61-3df1-4ccc-b269-e60a17c912c2,2019-11-01 03:44:15+00:00,2019-11-01 03:52:36+00:00,10,501.0
035d98d8-40fd-4a7a-ad1a-21b1195797b6,2019-11-01 02:03:27+00:00,2019-11-01 02:05:48+00:00,8,141.0
035f9c13-c274-43a6-b9ae-1ff994c24078,2019-11-01 03:01:29+00:00,2019-11-01 03:05:39+00:00,2,250.0
03610b2c-ae57-48fe-8386-457b3b505da4,2019-11-01 03:34:58+00:00,2019-11-01 03:35:24+00:00,2,26.0
036351f4-8171-473d-a79e-d704a8fff9eb,2019-11-01 01:35:00+00:00,2019-11-01 01:35:07+00:00,2,7.0
03669181-11b2-47f8-89c3-0cf36fd7d06d,2019-11-01 04:15:31+00:00,2019-11-01 04:15:31+00:00,1,0.0
0367a56b-56ea-4b64-8f45-0a3b65177734,2019-11-01 00:03:10+00:00,2019-11-01 00:03:10+00:00,1,0.0
036c43f6-9348-4aed-944b-822c56bd5961,2019-11-01 03:14:03+00:00,2019-11-01 03:20:01+00:00,4,358.0
036d1678-cceb-4744-9fcc-a3c6616b87a0,2019-11-01 01:04:31+00:00,2019-11-01 01:04:31+00:00,1,0.0
036e9d9a-bcac-4d5f-a74d-5cf248b9b16e,2019-11-01 02:50:41+00:00,2019-11-01 02:50:53+00:00,2,12.0
0371048c-c574-49bd-84d5-4d3570673b38,2019-11-01 03:27:07+00:00,2019-11-01 03:27:42+00:00,3,35.0
0372e4e9-a1bd-4076-abf2-fa7c763f58be,2019-11-01 05:59:20+00:00,2019-11-01 05:59:20+00:00,1,0.0
0373f8bd-16b3-405f-a512-1b6fdccdf7fa,2019-11-01 03:28:38+00:00,2019-11-01 03:29:51+00:00,4,73.0
037b4788-28c9-455a-9b87-9e1b80da8abc,2019-11-01 03:00:58+00:00,2019-11-01 03:00:58+00:00,1,0.0
037c0623-03b4-4bda-9be0-dab39dac2924,2019-11-01 02:30:53+00:00,2019-11-01 02:30:53+00:00,1,0.0
037d47e1-5ba2-4c4d-ac97-d2f7ebb9fb21,2019-11-01 02:14:56+00:00,2019-11-01 02:14:56+00:00,1,0.0
037f7ed9-8a86-4531-9ebb-3bdb19f1d1c6,2019-11-01 01:02:10+00:00,2019-11-01 01:02:10+00:00,1,0.0
0383b17b-42ff-4379-87b4-1f17134dcab8,2019-11-01 03:10:02+00:00,2019-11-01 03:11:18+00:00,2,76.0
0383dd60-e757-46a2-91ba-aed4521a3066,2019-11-01 03:04:51+00:00,2019-11-01 03:04:51+00:00,1,0.0
03894611-5daf-4577-9a50-cef99c0fa1c6,2019-11-01 02:08:18+00:00,2019-11-01 02:10:38+00:00,7,140.0
038af92d-8399-4537-9aad-d8990603e2de,2019-11-01 02:52:31+00:00,2019-11-01 02:52:31+00:00,1,0.0
038c9a8d-92d7-487d-be97-173f523d430f,2019-11-01 03:23:15+00:00,2019-11-01 03:23:15+00:00,1,0.0
038dbae0-a87c-462c-99eb-ab932aedf5c1,2019-11-01 00:26:10+00:00,2019-11-01 00:26:10+00:00,1,0.0
039464a4-30db-4941-941c-e0bada231ab2,2019-11-01 01:44:31+00:00,2019-11-01 01:44:31+00:00,1,0.0
0394c3d9-a413-4051-9a3b-646dca04b304,2019-11-01 01:06:37+00:00,2019-11-01 01:06:53+00:00,2,16.0
039bac93-8574-476e-8f12-ede6e99b2be4,2019-11-01 03:35:28+00:00,2019-11-01 03:39:24+00:00,8,236.0
039eb149-125a-41f3-b454-d2dd772b6bbc,2019-11-01 01:28:51+00:00,2019-11-01 01:53:19+00:00,18,1468.0
03a2c11d-685a-4354-881b-b4efc3fdd7b9,2019-11-01 02:44:27+00:00,2019-11-01 02:49:51+00:00,7,324.0
03a42003-95e9-4acf-b500-ee22f1a64bf1,2019-11-01 03:23:35+00:00,2019-11-01 03:25:00+00:00,3,85.0
03a669c0-d8ff-4014-b4f8-fa52a85365f5,2019-11-01 02:45:24+00:00,2019-11-01 02:47:37+00:00,5,133.0
03a6d02a-f4cf-4f02-a8df-b4fff20d322c,2019-11-01 00:39:43+00:00,2019-11-01 00:39:43+00:00,1,0.0
03a7e3d7-505f-4089-bc0f-668401c96554,2019-11-01 03:21:36+00:00,2019-11-01 03:22:52+00:00,2,76.0
03a83bc6-6082-4a6a-b944-f35daa77e6fc,2019-11-01 02:25:04+00:00,2019-11-01 02:26:44+00:00,3,100.0
03a8a725-dccf-4ad8-a649-0551264af7b8,2019-11-01 05:46:05+00:00,2019-11-01 05:46:05+00:00,1,0.0
03ad619d-c4e8-4b78-80bb-ab85ed4a3a72,2019-11-01 02:22:56+00:00,2019-11-01 02:29:42+00:00,6,406.0
03adf41e-e025-4819-b100-d4baeba42ff3,2019-11-01 01:02:40+00:00,2019-11-01 01:07:39+00:00,9,299.0
03ae6182-46fb-4ce4-b372-6faab4e87d69,2019-11-01 03:31:02+00:00,2019-11-01 03:33:28+00:00,2,146.0
03b3dba8-12b0-4e95-ae23-1d3bb818accc,2019-11-01 03:38:35+00:00,2019-11-01 03:44:08+00:00,2,333.0
03b4d6fd-e63e-4dbe-a450-48da0ff3d33d,2019-11-01 01:05:45+00:00,2019-11-01 01:05:45+00:00,1,0.0
03b9016d-3ea9-4694-9d73-09334a581779,2019-11-01 02:49:41+00:00,2019-11-01 02:49:41+00:00,1,0.0
03bdd80c-48b1-42c6-95a2-cad2a64edd08,2019-11-01 00:42:33+00:00,2019-11-01 00:43:28+00:00,3,55.0
03c2bfd7-306e-4968-80ea-ef1a7ce6a330,2019-11-01 01:08:16+00:00,2019-11-01 01:08:16+00:00,1,0.0
03c82434-738b-409e-8377-1b53cda4077b,2019-11-01 02:35:04+00:00,2019-11-01 02:35:29+00:00,3,25.0
03c90adc-7e68-427d-8486-f5808645705a,2019-11-01 06:08:00+00:00,2019-11-01 06:08:00+00:00,1,0.0
03cab3de-a4b7-4b40-bb30-8e6f57cf6c2b,2019-11-01 00:07:29+00:00,2019-11-01 00:08:40+00:00,2,71.0
03cab7bd-1419-4649-a05d-438d0339c3f6,2019-11-01 02:22:48+00:00,2019-11-01 02:22:48+00:00,1,0.0
03cc2714-7a83-4030-96b8-9a458f72bec1,2019-11-01 02:11:31+00:00,2019-11-01 02:21:15+00:00,10,584.0
03cd9811-fb07-4833-8082-1f78d37e9736,2019-11-01 02:06:04+00:00,2019-11-01 02:06:04+00:00,1,0.0
03cda541-1610-47b7-ac5c-f137e3acd70e,2019-11-01 02:18:53+00:00,2019-11-01 02:18:53+00:00,1,0.0
03d0d62f-0eb2-40a5-8356-0fa221e70369,2019-11-01 02:08:19+00:00,2019-11-01 02:08:19+00:00,1,0.0
03d72a08-a938-4690-8c20-eefb47019846,2019-11-01 03:28:47+00:00,2019-11-01 03:28:47+00:00,1,0.0
03d7343d-fbbe-4f3c-9878-ef35832f2576,2019-11-01 02:57:46+00:00,2019-11-01 02:59:07+00:00,2,81.0
03d88430-9e25-49d4-bb35-d89bf9205d08,2019-11-01 00:08:45+00:00,2019-11-01 00:08:45+00:00,1,0.0
03daf791-d047-415e-ae06-44c14a79589b,2019-11-01 02:54:48+00:00,2019-11-01 02:54:48+00:00,1,0.0
03dcbf44-4658-4334-990d-de6c90dd37c4,2019-11-01 01:53:52+00:00,2019-11-01 01:53:52+00:00,1,0.0
03ddeae4-61ee-419f-b400-22202c4e3244,2019-11-01 02:07:07+00:00,2019-11-01 02:07:07+00:00,1,0.0
03dee662-ebbf-4192-b293-b8aea18df6c1,2019-11-01 06:25:32+00:00,2019-11-01 06:27:49+00:00,6,137.0
03e05760-aefe-43b3-bbb1-42f14433de34,2019-11-01 01:01:21+00:00,2019-11-01 01:01:21+00:00,1,0.0
03e07a17-adc0-40ab-9e7c-336ac9f6ce18,2019-11-01 06:18:32+00:00,2019-11-01 06:18:32+00:00,1,0.0
03e4c7be-ce13-4797-a3b4-6ab89a34cd9e,2019-11-01 00:05:08+00:00,2019-11-01 00:05:08+00:00,1,0.0
03ebc421-0b36-4f18-979b-a6119cd549e2,2019-11-01 03:04:28+00:00,2019-11-01 03:06:34+00:00,3,126.0
03ec9460-ea00-4695-909c-a3e784a554e8,2019-11-01 03:18:38+00:00,2019-11-01 03:20:15+00:00,2,97.0
03f0b9af-274e-49e2-8aab-0184c2bd2151,2019-11-01 05:40:09+00:00,2019-11-01 05:40:09+00:00,1,0.0
03f1048c-e376-4869-b7b3-7f3a7feb0e40,2019-11-01 00:52:46+00:00,2019-11-01 00:52:46+00:00,1,0.0
03f11ebc-8aee-400b-ac08-3be61ada5bc1,2019-11-01 02:09:05+00:00,2019-11-01 02:42:27+00:00,23,2002.0
03f15861-cf4b-419f-9078-24ea07a022a4,2019-11-01 02:12:29+00:00,2019-11-01 02:14:47+00:00,3,138.0
03f18351-76c4-44b8-9787-7c49958ef3c0,2019-11-01 03:35:14+00:00,2019-11-01 03:36:25+00:00,3,71.0
03f3fa00-1c0a-48e3-9cd1-f9ae4b11809e,2019-11-01 03:43:57+00:00,2019-11-01 04:01:05+00:00,12,1028.0
03f8f733-0128-473b-aeae-de988d0c7ad9,2019-11-01 01:05:28+00:00,2019-11-01 01:05:28+00:00,1,0.0
03f9c06f-2a59-4f56-806d-736197ed2c2f,2019-11-01 00:40:15+00:00,2019-11-01 00:40:15+00:00,1,0.0
03fccc18-7f29-4832-8b83-8637a57f36ee,2019-11-01 02:19:22+00:00,2019-11-01 02:56:46+00:00,32,2244.0
03fe0060-0ad7-44a1-a591-02a760d5d5a7,2019-11-01 03:26:07+00:00,2019-11-01 03:36:22+00:00,16,615.0
0402629f-3ce9-4222-b39b-6d4c0f812242,2019-11-01 03:15:48+00:00,2019-11-01 03:15:48+00:00,1,0.0
04042319-47d4-4a8d-8b63-140b1651c9f1,2019-11-01 02:56:40+00:00,2019-11-01 03:04:34+00:00,2,474.0
040700a5-c80f-40b4-b181-a20b964bb367,2019-11-01 02:35:24+00:00,2019-11-01 02:36:39+00:00,3,75.0
0407ba78-eda0-45ac-aa8b-29ccc7b80d81,2019-11-01 02:58:04+00:00,2019-11-01 02:58:04+00:00,1,0.0
04098735-a739-43f5-a177-66af0a2a7aae,2019-11-01 00:12:19+00:00,2019-11-01 00:12:19+00:00,1,0.0
040b0af3-0ae5-46ee-a3d5-c5c1adc9a67a,2019-11-01 05:57:45+00:00,2019-11-01 05:57:45+00:00,1,0.0
040ec66a-4473-402e-95c1-9b5888e21e2c,2019-11-01 00:28:45+00:00,2019-11-01 00:33:12+00:00,7,267.0
04116e4a-b0e5-41e3-b302-b54ae14e9318,2019-11-01 03:29:04+00:00,2019-11-01 03:49:09+00:00,12,1205.0
0416ea9f-3515-4c5e-9b14-3e361c014f12,2019-11-01 02:20:18+00:00,2019-11-01 02:20:18+00:00,1,0.0
